,283531080,1312952369,258899345,28338982,41891309,36720636,41891228,148745748,33171211,21288066,10799058,10799942,21273715,21287874,21287991,27353414,27353422,27429827,27472271,27472278,27489160,27489171,27489174,27489433,27489444,27489837,27511381,28099506,28099530,28807412,29560039,29761329,29761352,29877216,29877245,30255680,30747843,33174128,36720569,36720587,36720613,39580623,39779982,40932415,40932452,41821595,41821641,41821701,41821780,41821894,41822006,41822084,42411314,42411608,43327775,43327865,43347618,43586610,43632326,51173834,51514876,51519006,54140220,81835467,83118361,84490752,84519519,96627863,100297524,100431541,101458357,116117481,116117663,119788177,119788913,119790501,119791624,123906863,140249322,140255956,208316830,245950315,247597780,247597800,247597836,248067191,248209627,248812996,248813018,251053250,251053298,251053408,251059033,253089137,254745660,254747320,254750302,257042823,259407871,259448553
41821595,1017,1386,915,768,740,416,693,874,334,411,404,420,303,86,487,272,256,177,254,55,250,327,319,366,268,262,299,277,325,362,211,428,542,142,94,216,477,345,673,620,472,594,830,187,187,0,50,249,193,119,211,108,357,187,371,484,410,182,322,965,58,242,431,330,524,530,237,489,538,336,710,401,321,549,516,526,518,518,476,473,740,608,649,462,401,770,203,495,532,543,533,592,569,477,569,533,644,405,661,484
41821641,1041,1336,894,747,764,440,717,824,284,390,428,444,304,36,457,284,266,209,311,112,262,328,320,367,269,263,323,278,326,312,268,407,521,143,106,273,501,295,697,644,496,618,854,244,244,57,0,199,187,69,171,58,307,137,350,463,360,132,272,915,70,192,443,342,503,504,249,468,517,348,689,351,280,561,528,476,468,497,455,452,764,558,669,441,380,794,260,519,556,567,557,616,593,456,593,557,668,355,611,454
41821701,1159,1365,898,653,882,558,835,853,398,394,546,562,451,148,316,446,426,256,150,176,420,509,486,525,450,444,441,462,427,415,290,411,525,324,287,295,619,409,815,762,614,736,972,266,266,238,181,0,60,161,33,174,421,141,354,467,432,230,386,944,251,110,605,504,507,618,406,472,521,505,693,465,383,673,640,505,497,501,459,456,882,587,694,445,384,912,116,637,674,685,675,734,711,460,711,675,786,384,640,313
41821780,1114,1439,972,653,837,513,790,927,414,468,501,517,406,136,316,441,425,202,150,122,419,473,441,480,428,422,396,417,382,442,236,485,599,302,265,241,574,425,770,717,569,691,927,212,212,177,159,74,0,134,19,158,437,215,428,541,490,262,402,1018,229,184,600,499,581,634,406,546,595,505,767,481,410,689,656,579,571,575,533,530,837,661,799,519,458,867,116,592,629,640,630,689,666,534,666,630,741,458,714,313
41821894,1120,1332,865,718,843,519,796,820,334,361,507,523,383,46,428,361,345,241,271,161,339,407,399,446,348,342,402,357,405,362,275,378,492,222,185,280,580,345,776,723,575,697,933,251,251,136,79,145,125,0,104,34,357,108,321,434,399,182,322,911,149,163,520,419,474,554,326,439,488,425,660,401,330,609,576,472,464,468,426,423,843,554,719,412,351,873,237,598,635,646,636,695,672,427,672,636,747,351,607,425
41822006,1132,1417,950,670,855,531,808,905,432,446,519,535,424,154,333,459,443,220,167,140,437,491,459,498,446,440,414,435,400,467,254,463,577,320,283,259,592,443,788,735,587,709,945,230,230,195,177,52,19,120,0,154,455,193,406,519,484,282,420,996,247,162,618,517,559,652,424,524,573,523,745,499,435,707,674,557,549,553,511,508,855,639,746,497,436,885,133,610,647,658,648,707,684,512,684,648,759,436,692,330
41822084,1114,1349,882,735,837,513,790,837,328,378,501,517,377,40,443,355,339,207,295,127,333,401,393,440,342,336,396,351,399,356,241,395,509,216,179,246,574,339,770,717,569,691,927,217,217,130,73,187,149,30,145,0,351,125,338,451,404,176,316,928,143,180,514,413,491,548,320,456,505,419,677,395,324,603,570,489,481,485,443,440,837,571,713,429,368,867,244,592,629,640,630,689,666,444,666,630,741,368,624,440
42411314,1170,1155,780,597,893,569,846,643,173,276,557,573,462,276,307,416,431,509,501,421,425,529,497,536,481,486,452,473,438,385,543,293,407,452,348,548,630,184,826,773,625,747,983,519,519,366,309,351,411,289,384,302,0,189,200,313,53,246,95,734,311,291,432,474,389,393,376,354,403,475,545,240,264,448,415,295,287,383,341,338,893,377,484,291,174,923,467,648,685,696,686,745,722,284,722,686,797,174,430,304
42411608,1051,1224,757,610,774,450,727,712,271,253,438,454,343,87,320,343,318,320,312,232,312,410,378,417,389,383,333,354,319,312,354,270,384,263,226,359,511,282,707,654,506,628,864,330,330,177,120,162,222,100,195,113,318,0,213,326,291,127,283,803,190,102,502,401,366,491,303,331,380,402,552,338,280,546,513,364,356,360,318,315,774,446,553,304,243,804,278,529,566,577,567,626,603,319,603,567,678,243,499,317
43327775,1178,1239,756,558,901,577,854,727,286,261,565,581,470,284,268,470,445,517,509,429,439,537,505,544,495,500,460,481,446,439,551,278,392,460,356,556,638,297,834,781,633,755,991,527,527,374,317,359,419,297,392,310,352,197,0,113,258,254,432,818,319,299,545,528,374,506,430,339,388,529,524,353,377,561,528,379,371,368,326,323,901,461,568,117,213,931,475,656,693,704,694,753,730,383,730,694,805,258,514,265
43327865,1332,1393,876,712,1055,731,1008,881,440,323,719,735,624,438,422,624,599,671,663,583,593,691,659,698,649,654,614,635,600,593,705,340,454,614,510,710,792,451,988,935,787,909,1145,681,681,528,471,513,573,451,546,464,506,351,154,0,412,408,586,972,473,453,699,682,436,660,584,401,450,683,622,507,531,715,682,533,525,430,388,385,1055,615,722,271,367,1085,629,810,847,858,848,907,884,544,884,848,959,412,668,419
43347618,1146,1113,756,573,869,545,822,601,161,252,533,549,438,252,283,407,413,485,477,397,407,505,473,512,463,468,428,449,414,375,519,269,393,428,324,524,606,172,802,749,601,723,959,495,495,342,285,327,387,265,360,278,227,165,176,289,0,222,307,692,287,267,420,465,365,381,367,330,427,466,492,228,252,436,403,253,245,359,317,314,869,335,442,212,132,899,443,624,661,672,662,721,698,231,698,662,773,132,388,280
43586610,1023,1220,822,675,746,422,699,708,168,318,410,426,315,138,385,216,242,348,356,251,236,351,354,389,292,297,305,326,291,185,405,335,449,282,201,410,483,179,679,626,478,600,836,381,381,196,139,206,266,151,239,164,191,115,278,391,244,0,156,799,164,201,375,274,431,388,176,396,445,275,617,235,153,443,410,360,352,425,383,380,746,442,553,369,297,776,322,501,538,549,539,598,575,384,575,539,650,239,495,382
43632326,1081,1247,880,733,804,480,757,735,195,376,468,484,373,196,443,282,308,429,414,330,302,417,420,447,358,363,363,384,349,251,463,393,507,361,259,468,541,206,737,684,536,658,894,439,439,275,218,264,324,209,297,222,133,173,336,449,193,66,0,826,222,259,441,340,489,415,242,454,503,341,675,262,219,470,437,387,379,483,441,438,804,469,580,427,324,834,380,559,596,607,597,656,633,442,633,597,708,266,522,440
51173834,919,775,1196,1013,1237,806,1134,431,475,692,845,810,718,692,723,554,600,922,917,834,586,658,680,674,625,677,814,780,740,502,959,709,863,779,786,964,703,466,1047,1010,862,984,1205,875,919,779,722,767,827,705,800,718,541,605,616,729,470,616,621,0,749,707,417,546,805,320,651,770,819,673,962,428,525,457,424,264,306,799,757,754,966,165,353,530,464,996,883,885,922,933,923,982,959,701,959,923,876,321,146,720
