,283531080,1312952369,258899345,28338982,41891309,36720636,41891228,148745748,33171211,21288066,10799058,10799942,21273715,21287874,21287991,27353414,27353422,27429827,27472271,27472278,27489160,27489171,27489174,27489433,27489444,27489837,27511381,28099506,28099530,28807412,29560039,29761329,29761352,29877216,29877245,30255680,30747843,33174128,36720569,36720587,36720613,39580623,39779982,40932415,40932452,41821595,41821641,41821701,41821780,41821894,41822006,41822084,42411314,42411608,43327775,43327865,43347618,43586610,43632326,51173834,51514876,51519006,54140220,81835467,83118361,84490752,84519519,96627863,100297524,100431541,101458357,116117481,116117663,119788177,119788913,119790501,119791624,123906863,140249322,140255956,208316830,245950315,247597780,247597800,247597836,248067191,248209627,248812996,248813018,251053250,251053298,251053408,251059033,253089137,254745660,254747320,254750302,257042823,259407871,259448553
27353414,999,1160,1037,893,831,461,729,647,247,539,448,465,251,315,603,0,110,384,513,314,164,236,258,252,203,210,366,313,273,236,479,556,670,305,236,484,413,307,669,643,521,633,827,419,455,259,279,420,442,348,452,337,320,339,500,613,373,226,335,747,199,430,158,58,652,259,107,617,666,119,838,355,191,276,243,307,421,646,604,601,676,381,421,505,425,706,462,540,577,588,578,637,614,607,614,578,586,367,434,600
27353422,886,1257,1012,862,728,403,687,748,356,514,406,407,141,292,578,178,0,346,499,300,38,154,157,228,95,100,271,203,163,315,465,531,645,203,222,470,300,368,611,585,463,575,769,346,390,245,256,401,419,325,433,314,381,314,475,588,434,247,346,848,185,411,259,178,627,360,186,592,641,262,813,433,270,377,344,408,522,621,579,576,563,482,405,566,486,593,448,482,519,530,520,579,556,582,556,520,473,428,535,575
27429827,956,1539,1083,855,717,376,644,1026,485,585,363,380,270,235,519,424,331,0,261,142,333,336,305,343,334,328,260,281,246,515,140,602,716,114,197,145,437,497,584,558,436,548,742,116,116,197,203,284,222,268,240,257,510,336,546,659,563,335,475,1126,210,391,557,482,698,670,389,663,712,488,884,562,483,675,642,718,670,692,650,647,700,760,733,637,577,730,210,455,492,503,493,552,529,653,529,493,604,557,813,516
27472271,1193,1454,978,593,954,613,881,941,496,480,600,617,507,238,257,528,512,277,0,201,506,573,542,580,524,518,497,518,483,515,337,497,611,398,350,342,674,508,821,795,673,785,979,313,313,256,271,103,151,251,121,264,521,231,441,554,520,330,486,1041,314,211,686,586,593,681,493,558,607,592,726,573,483,743,710,593,585,587,545,542,937,675,827,532,472,967,87,692,729,740,730,789,766,548,766,730,841,472,728,254
27472278,1021,1441,989,761,782,441,709,928,387,491,428,445,335,141,425,327,311,127,199,0,305,382,374,408,323,317,325,332,311,417,165,508,622,197,149,170,502,399,649,623,501,613,807,141,141,55,105,200,138,174,156,163,412,242,452,565,465,237,377,1028,113,297,485,385,604,572,292,569,618,391,790,464,376,603,570,620,572,598,556,553,765,662,718,543,483,795,148,520,557,568,558,617,594,559,594,558,669,459,715,422
27489160,881,1223,1002,853,719,398,667,710,346,504,386,402,132,282,568,175,109,336,489,290,0,101,148,140,52,91,262,194,154,305,455,521,635,193,212,460,295,358,606,580,458,570,764,337,381,235,246,391,409,315,423,304,371,304,465,578,424,237,336,810,175,401,221,140,617,322,176,582,631,252,803,418,260,339,306,370,484,611,569,566,558,444,400,556,476,588,438,477,514,525,515,574,551,572,551,515,468,418,497,565
27489171,884,1267,1133,808,674,304,572,754,477,635,291,308,81,358,699,219,240,357,567,368,131,0,55,39,49,121,218,150,110,436,414,652,766,269,311,419,365,489,512,486,364,476,670,296,340,313,322,506,485,391,503,380,502,435,596,709,555,368,467,854,306,514,265,184,748,366,307,713,762,338,934,462,391,383,350,414,528,742,700,697,628,488,528,687,607,658,516,383,420,431,421,480,457,703,457,421,532,543,541,696
27489174,891,1302,1093,754,620,311,579,789,464,595,298,315,26,321,659,254,224,299,530,331,166,51,0,56,101,181,163,95,55,423,356,612,726,232,274,361,372,476,519,493,371,483,677,238,282,276,285,469,448,354,466,343,489,395,556,669,542,355,454,889,293,477,300,219,708,401,294,673,722,373,894,497,378,418,385,449,563,702,660,657,635,523,563,647,594,665,479,390,427,438,428,487,464,663,464,428,539,536,576,656
27489433,898,1304,1142,803,669,318,586,791,514,644,305,322,75,370,708,256,277,348,579,380,168,39,49,0,88,160,212,144,104,473,405,661,775,281,323,410,379,526,526,500,378,490,684,287,331,325,334,518,497,403,515,392,539,444,605,718,592,405,504,891,343,526,302,221,757,403,344,722,771,375,943,499,428,420,387,451,565,751,709,706,642,525,565,696,644,672,528,397,434,445,435,494,471,712,471,435,546,580,578,705
27489444,932,1255,1062,832,698,352,620,742,406,564,339,356,111,307,628,207,169,361,516,317,52,49,110,88,0,70,241,173,133,365,434,581,695,218,260,439,416,418,560,534,412,524,718,316,360,262,271,455,434,340,452,329,431,364,525,638,484,297,396,842,235,463,253,172,677,354,236,642,691,326,863,450,320,371,338,402,516,671,629,626,679,476,516,616,536,709,465,431,468,479,469,528,505,632,505,469,580,478,529,625
27489837,899,1372,1101,762,628,319,587,859,539,603,306,323,41,351,667,324,299,307,532,361,236,121,70,126,171,0,171,103,63,498,364,620,734,270,304,369,380,551,527,501,379,491,685,246,290,306,315,490,474,384,492,373,564,403,564,677,617,409,529,959,304,500,370,289,716,471,369,681,730,443,902,567,453,488,455,519,633,710,668,665,643,593,633,655,595,673,481,398,435,446,436,495,472,671,472,436,547,595,646,664
27511381,826,1406,930,675,541,246,514,893,404,432,233,250,121,249,496,301,256,136,361,223,258,207,156,212,261,255,0,132,97,395,193,449,563,99,170,198,307,416,454,428,306,418,612,75,119,204,213,319,303,279,321,271,429,232,393,506,472,238,394,993,133,329,427,359,545,528,266,510,559,365,731,481,350,545,512,545,537,539,497,494,570,627,658,484,424,600,310,325,362,373,363,422,399,500,399,363,474,424,680,493
28099506,877,1400,1082,743,609,297,565,887,480,584,284,301,63,295,648,299,240,288,504,305,242,149,98,154,203,197,152,0,32,439,345,601,715,206,248,350,358,492,505,479,357,469,663,227,271,250,259,443,422,328,440,317,505,384,545,658,558,371,470,987,249,451,398,317,697,499,310,662,711,383,883,557,394,516,483,547,665,691,649,646,621,621,642,636,576,651,453,376,413,424,414,473,450,652,450,414,525,552,674,645
28099530,836,1361,1038,699,565,256,524,848,441,540,243,260,24,298,604,260,201,244,469,308,203,110,59,115,164,158,108,32,0,400,301,557,671,209,251,306,317,453,464,438,316,428,622,183,227,253,262,446,425,331,443,320,466,340,501,614,519,332,431,948,270,454,359,278,653,460,271,618,667,344,839,518,355,477,444,508,626,647,605,602,580,582,603,592,532,610,418,335,372,383,373,432,409,608,409,373,484,513,635,601
28807412,1142,1178,968,834,885,544,812,665,180,470,531,548,363,295,544,183,224,446,496,376,261,376,379,435,317,322,428,425,385,0,533,487,601,367,298,538,556,191,752,726,604,716,910,481,509,321,273,351,408,311,383,317,246,270,441,554,299,157,266,765,261,361,341,241,583,277,143,548,597,242,769,153,75,339,306,325,406,577,535,532,819,399,423,431,351,849,462,623,660,671,661,720,697,530,697,661,729,293,452,541
