,283531080,1312952369,258899345,28338982,41891309,36720636,41891228,148745748,33171211,21288066,10799058,10799942,21273715,21287874,21287991,27353414,27353422,27429827,27472271,27472278,27489160,27489171,27489174,27489433,27489444,27489837,27511381,28099506,28099530,28807412,29560039,29761329,29761352,29877216,29877245,30255680,30747843,33174128,36720569,36720587,36720613,39580623,39779982,40932415,40932452,41821595,41821641,41821701,41821780,41821894,41822006,41822084,42411314,42411608,43327775,43327865,43347618,43586610,43632326,51173834,51514876,51519006,54140220,81835467,83118361,84490752,84519519,96627863,100297524,100431541,101458357,116117481,116117663,119788177,119788913,119790501,119791624,123906863,140249322,140255956,208316830,245950315,247597780,247597800,247597836,248067191,248209627,248812996,248813018,251053250,251053298,251053408,251059033,253089137,254745660,254747320,254750302,257042823,259407871,259448553
311596063,1534,1436,1290,1090,1394,1087,1376,350,680,782,1077,1096,976,805,798,1132,951,1027,1001,942,1163,1236,1011,1253,1202,1005,967,988,953,1087,1065,799,913,942,863,1070,1328,689,1189,1168,1116,1302,1347,1041,1041,894,838,853,913,818,886,831,750,718,577,690,714,765,825,979,826,820,996,1124,894,894,887,859,909,1251,1051,731,771,1037,1004,824,866,888,847,844,1591,639,917,446,501,1621,968,1166,1203,1214,1204,1263,1240,909,1222,1204,1501,626,663,795
311596405,1530,1432,1275,1075,1379,1072,1361,346,665,767,1062,1081,961,790,783,1128,936,1012,986,927,1159,1232,996,1249,1198,990,952,973,938,1083,1050,784,898,927,848,1055,1324,674,1174,1153,1101,1287,1332,1026,1026,879,823,838,898,803,871,816,735,703,562,675,699,750,810,975,811,805,992,1120,879,890,872,844,894,1247,1036,716,756,1033,1000,820,862,873,832,829,1587,635,913,431,486,1617,953,1151,1188,1199,1189,1248,1225,894,1207,1189,1497,611,659,780
311596434,1638,1540,1261,1061,1365,1058,1347,454,651,753,1048,1067,947,776,769,898,922,998,972,913,916,1015,982,1022,972,976,938,959,924,862,1036,770,884,913,834,1041,1119,660,1160,1139,1087,1273,1318,1012,1012,865,809,824,884,789,857,802,721,689,548,661,685,736,796,1083,797,791,851,955,865,998,858,830,880,957,1022,702,742,867,834,718,710,859,818,815,1382,743,1021,417,472,1412,939,1137,1174,1185,1175,1234,1211,880,1193,1175,1286,597,767,766
312023760,1123,1759,1644,1095,763,682,163,1497,1052,1136,776,614,795,909,1194,957,915,797,1021,884,868,782,795,789,838,898,674,807,772,1054,854,1153,1267,760,831,859,771,1061,526,564,689,909,459,736,780,864,873,1042,963,943,981,931,1081,944,1100,1213,1134,952,1040,1596,794,1046,1005,922,1248,1106,926,1213,1263,1025,1434,1113,1009,1123,1090,1154,1244,1242,1201,1198,1034,1231,1158,1191,1131,1064,971,719,770,759,665,714,730,1210,631,752,938,1131,1280,1191
312025489,1110,1746,1631,1082,634,685,226,1484,1039,1123,763,601,782,896,1181,944,902,784,1008,871,855,769,782,776,825,885,661,794,759,1041,841,1140,1254,747,818,846,758,1048,397,436,561,781,522,723,767,851,860,1029,950,930,968,918,1068,931,1087,1200,1121,939,1027,1583,781,1033,992,909,1235,1093,913,1200,1250,1012,1421,1100,996,1110,1077,1141,1231,1229,1188,1185,1021,1218,1145,1178,1118,1051,958,623,642,631,537,586,602,1197,503,687,925,1118,1267,1178
312925796,1152,1032,954,764,1025,718,1007,502,138,446,708,727,541,404,472,385,447,590,648,493,441,556,570,595,497,501,598,603,563,349,640,463,613,524,446,645,742,147,820,799,747,933,978,616,616,438,382,500,529,438,533,426,208,355,338,451,219,281,283,601,409,457,338,442,558,295,345,523,573,444,712,189,229,354,321,155,147,552,511,508,1005,236,352,204,138,1035,615,797,834,845,835,894,871,450,853,835,915,55,285,469
313929573,874,1268,1407,1251,1049,560,900,1007,712,899,601,569,493,644,957,494,473,699,851,653,363,467,522,510,418,453,622,555,515,668,809,916,1030,556,575,814,457,721,662,641,589,775,820,691,735,598,608,783,769,678,787,666,741,707,863,976,794,607,700,1106,538,803,542,459,1011,632,540,976,1026,613,1197,717,623,660,627,680,772,1005,964,961,720,741,668,922,842,750,801,639,676,687,677,736,713,973,695,677,630,788,790,954
316421515,1302,1182,928,728,1032,725,1014,652,238,420,715,734,641,443,436,485,547,665,639,580,541,656,670,689,597,601,605,626,591,449,703,437,551,580,501,708,786,247,827,806,754,940,985,679,679,538,482,491,551,456,524,469,308,356,215,328,272,381,383,751,464,458,438,542,532,395,445,497,547,544,689,289,329,454,421,305,297,526,485,482,1049,386,502,84,59,1079,606,804,841,852,842,901,878,503,860,842,953,184,435,433
316421519,1320,1200,953,753,1057,750,1039,670,256,445,740,759,659,468,461,503,565,690,664,611,559,674,688,714,615,619,630,651,616,467,728,462,576,642,526,733,811,265,852,831,779,965,1010,704,704,556,500,516,576,481,549,494,326,381,240,353,290,399,401,769,489,483,456,560,557,413,463,522,572,562,714,307,347,472,439,323,315,551,510,507,1074,404,520,109,77,1104,631,829,866,877,867,926,903,521,885,867,978,202,453,458
317097173,1192,1293,790,590,894,587,876,763,316,282,577,596,476,305,298,482,451,527,501,442,445,544,511,551,501,505,467,488,453,451,565,299,413,442,363,570,648,325,689,668,616,802,847,541,541,394,338,353,413,318,386,331,386,218,77,190,288,265,420,862,326,320,526,539,394,483,442,359,409,541,551,377,407,542,509,416,408,388,347,344,911,497,628,127,223,941,468,666,703,714,704,763,740,409,722,704,815,295,546,295
317325218,1216,1114,978,775,1036,729,1018,584,149,470,719,738,552,415,483,396,458,601,659,504,452,567,581,606,508,512,609,614,574,360,651,487,637,535,457,656,753,158,831,810,758,944,989,627,627,449,393,511,540,449,544,437,219,419,262,375,243,292,294,683,420,521,349,453,582,306,356,547,597,455,736,200,240,365,332,237,229,576,535,532,1016,318,434,128,62,1046,626,808,845,856,846,905,882,474,864,846,926,109,367,480
317346622,1301,1402,786,699,1003,696,985,872,425,215,686,705,585,414,407,591,560,636,610,551,554,653,620,660,610,614,576,597,562,560,674,232,346,551,472,679,757,434,798,777,725,911,956,650,650,503,447,462,522,427,495,440,495,327,133,254,397,374,529,971,435,429,635,648,327,592,551,292,342,650,513,486,516,651,618,525,517,321,280,277,1020,606,737,257,353,1050,577,775,812,823,813,872,849,435,831,813,924,404,655,404
335023285,933,1568,1230,917,686,141,493,1039,638,722,318,200,381,495,780,543,501,383,607,470,454,368,381,375,424,484,260,393,358,640,440,739,853,346,417,445,313,647,126,105,17,318,284,322,366,450,459,628,549,529,567,517,667,530,686,799,720,538,626,1138,380,632,591,508,834,664,512,799,849,611,1020,749,595,709,676,712,804,828,787,784,576,773,700,777,717,606,557,141,278,287,179,242,215,796,159,195,480,717,822,777
335424331,972,1487,1355,1007,811,316,656,958,717,847,357,325,523,620,905,524,503,508,732,595,393,493,506,500,448,483,385,518,483,698,565,864,978,471,542,570,87,707,418,397,345,531,576,447,491,575,584,753,674,654,692,642,787,655,811,924,840,637,730,1057,505,757,572,489,959,583,570,924,974,643,1145,668,653,692,659,631,723,953,912,909,353,692,619,902,842,358,682,395,432,443,433,492,469,921,451,433,386,739,741,902
360641402,1129,1765,1650,1101,769,688,169,1503,1058,1142,782,620,801,915,1200,963,921,803,1027,890,874,788,801,795,844,904,680,813,778,1060,860,1159,1273,766,837,865,777,1067,532,570,695,915,465,742,786,870,879,1048,969,949,987,937,1087,950,1106,1219,1140,958,1046,1602,800,1052,1011,928,1254,1112,932,1219,1269,1031,1440,1119,1015,1129,1096,1160,1250,1248,1207,1204,1040,1237,1164,1197,1137,1070,977,725,776,765,671,720,736,1216,637,758,944,1137,1286,1197
